parameter,step,counts,bin_centers,bin_width
gpt_neox.layers.0.attention.query_key_value.weight,142000,"[1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 1.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00
 2.0000e+00 2.0000e+00 0.0000e+00 4.0000e+00 2.0000e+00 2.0000e+00
 2.0000e+00 8.0000e+00 9.0000e+00 1.3000e+01 2.3000e+01 3.0000e+01
 2.7000e+01 4.1000e+01 8.3000e+01 9.2000e+01 1.3500e+02 1.8000e+02
 2.8600e+02 3.4400e+02 5.0500e+02 7.2200e+02 1.0260e+03 1.4050e+03
 1.9400e+03 2.8310e+03 3.8740e+03 5.3750e+03 7.2960e+03 9.8310e+03
 1.3108e+04 1.7429e+04 2.3157e+04 3.0490e+04 4.0204e+04 5.1288e+04
 6.3698e+04 7.4955e+04 8.0416e+04 7.5161e+04 6.4731e+04 5.2081e+04
 4.1103e+04 3.1273e+04 2.3726e+04 1.7879e+04 1.3168e+04 9.8510e+03
 7.3000e+03 5.3680e+03 3.9490e+03 2.8870e+03 2.1130e+03 1.4530e+03
 1.0460e+03 6.9700e+02 5.1000e+02 3.7400e+02 2.6600e+02 1.8400e+02
 1.3900e+02 9.1000e+01 7.0000e+01 5.4000e+01 3.1000e+01 2.3000e+01
 2.2000e+01 1.0000e+01 1.3000e+01 6.0000e+00 4.0000e+00 2.0000e+00
 2.0000e+00 1.0000e+00 2.0000e+00 3.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e+00]","[-3.4639281e-01 -3.3947146e-01 -3.3255005e-01 -3.2562864e-01
 -3.1870729e-01 -3.1178588e-01 -3.0486453e-01 -2.9794312e-01
 -2.9102170e-01 -2.8410035e-01 -2.7717894e-01 -2.7025759e-01
 -2.6333618e-01 -2.5641477e-01 -2.4949341e-01 -2.4257202e-01
 -2.3565063e-01 -2.2872925e-01 -2.2180785e-01 -2.1488647e-01
 -2.0796508e-01 -2.0104370e-01 -1.9412231e-01 -1.8720093e-01
 -1.8027954e-01 -1.7335814e-01 -1.6643676e-01 -1.5951538e-01
 -1.5259400e-01 -1.4567260e-01 -1.3875121e-01 -1.3182983e-01
 -1.2490845e-01 -1.1798706e-01 -1.1106567e-01 -1.0414428e-01
 -9.7222887e-02 -9.0301499e-02 -8.3380118e-02 -7.6458737e-02
 -6.9537356e-02 -6.2615961e-02 -5.5694565e-02 -4.8773184e-02
 -4.1851804e-02 -3.4930423e-02 -2.8009027e-02 -2.1087632e-02
 -1.4166251e-02 -7.2448701e-03 -3.2348931e-04  6.5978914e-03
  1.3519272e-02  2.0440668e-02  2.7362064e-02  3.4283444e-02
  4.1204825e-02  4.8126206e-02  5.5047601e-02  6.1968997e-02
  6.8890378e-02  7.5811759e-02  8.2733139e-02  8.9654528e-02
  9.6575923e-02  1.0349731e-01  1.1041870e-01  1.1734009e-01
  1.2426147e-01  1.3118285e-01  1.3810425e-01  1.4502564e-01
  1.5194702e-01  1.5886840e-01  1.6578978e-01  1.7271118e-01
  1.7963257e-01  1.8655396e-01  1.9347534e-01  2.0039672e-01
  2.0731811e-01  2.1423949e-01  2.2116089e-01  2.2808227e-01
  2.3500367e-01  2.4192505e-01  2.4884643e-01  2.5576782e-01
  2.6268923e-01  2.6961058e-01  2.7653199e-01  2.8345335e-01
  2.9037476e-01  2.9729617e-01  3.0421752e-01  3.1113893e-01
  3.1806028e-01  3.2498169e-01  3.3190310e-01  3.3882445e-01]",0.0069213807582855225
gpt_neox.layers.0.attention.query_key_value.weight,143000,"[1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 1.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00
 2.0000e+00 2.0000e+00 0.0000e+00 3.0000e+00 1.0000e+00 3.0000e+00
 3.0000e+00 8.0000e+00 7.0000e+00 1.1000e+01 2.0000e+01 3.1000e+01
 2.6000e+01 4.1000e+01 8.4000e+01 1.0200e+02 1.1400e+02 1.8900e+02
 2.6100e+02 3.4200e+02 4.7900e+02 7.2500e+02 9.9400e+02 1.3910e+03
 1.9110e+03 2.7620e+03 3.7990e+03 5.2470e+03 7.2770e+03 9.5330e+03
 1.2880e+04 1.7262e+04 2.2750e+04 3.0072e+04 3.9338e+04 5.0808e+04
 6.3320e+04 7.4345e+04 8.0395e+04 7.5747e+04 6.5630e+04 5.2820e+04
 4.1365e+04 3.1896e+04 2.3800e+04 1.8260e+04 1.3343e+04 1.0059e+04
 7.3670e+03 5.4560e+03 3.9960e+03 2.9060e+03 2.1930e+03 1.4930e+03
 1.0250e+03 7.1900e+02 5.0300e+02 3.7500e+02 2.7500e+02 1.7900e+02
 1.5200e+02 8.5000e+01 6.9000e+01 5.6000e+01 3.5000e+01 2.5000e+01
 2.0000e+01 9.0000e+00 9.0000e+00 9.0000e+00 5.0000e+00 1.0000e+00
 2.0000e+00 2.0000e+00 0.0000e+00 4.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e+00]","[-0.34615478 -0.33924562 -0.33233643 -0.32542723 -0.31851807 -0.31160888
 -0.30469972 -0.29779053 -0.29088134 -0.28397217 -0.27706298 -0.27015382
 -0.26324463 -0.25633544 -0.24942628 -0.24251708 -0.23560792 -0.22869873
 -0.22178954 -0.21488038 -0.20797119 -0.20106202 -0.19415283 -0.18724367
 -0.18033448 -0.17342529 -0.16651613 -0.15960693 -0.15269777 -0.14578858
 -0.13887939 -0.13197023 -0.12506104 -0.11815187 -0.11124268 -0.1043335
 -0.09742432 -0.09051514 -0.08360596 -0.07669678 -0.06978761 -0.06287843
 -0.05596924 -0.04906006 -0.04215088 -0.03524171 -0.02833253 -0.02142335
 -0.01451418 -0.00760499 -0.00069579  0.0062134   0.01312257  0.02003175
  0.02694093  0.0338501   0.04075928  0.04766846  0.05457765  0.06148683
  0.068396    0.07530518  0.08221436  0.08912354  0.09603272  0.1029419
  0.10985108  0.11676026  0.12366944  0.1305786   0.1374878   0.14439699
  0.15130615  0.15821534  0.1651245   0.1720337   0.17894289  0.18585205
  0.19276124  0.1996704   0.2065796   0.21348876  0.22039795  0.22730714
  0.2342163   0.2411255   0.24803467  0.25494385  0.26185304  0.2687622
  0.2756714   0.28258055  0.28948975  0.29639894  0.3033081   0.3102173
  0.31712645  0.32403564  0.33094484  0.337854  ]",0.006909191608428955
gpt_neox.layers.0.attention.query_key_value.bias,142000,"[  1.   0.   1.   1.   0.   0.   2.   1.   2.   0.   0.   2.   0.   0.
   0.   0.   1.   2.   1.   0.   0.   1.   0.   2.   3.   2.   3.   4.
   2.   4.   6.   6.   4.   8.   8.  11.  13.  16.  20.  18.  32.  46.
  41. 129. 835.  71.  36.  36.  25.  28.  24.  12.  14.   8.   5.   3.
   5.   3.   5.   1.   3.   5.   3.   2.   3.   1.   2.   0.   0.   0.
   1.   1.   0.   3.   2.   0.   1.   1.   0.   0.   1.   0.   0.   0.
   1.   0.   0.   0.   0.   0.   0.   0.   1.   0.   0.   0.   0.   0.
   0.   1.]","[-14.166563   -13.843437   -13.520313   -13.197187   -12.874063
 -12.550938   -12.227812   -11.904688   -11.581562   -11.258438
 -10.935312   -10.612187   -10.2890625   -9.965938    -9.642813
  -9.319687    -8.996563    -8.673437    -8.350312    -8.027187
  -7.7040625   -7.3809376   -7.057812    -6.7346873   -6.4115624
  -6.0884376   -5.7653127   -5.4421873   -5.119062    -4.795937
  -4.472812    -4.1496873   -3.8265624   -3.5034375   -3.1803126
  -2.8571877   -2.5340624   -2.210937    -1.8878121   -1.5646873
  -1.2415624   -0.9184375   -0.5953126   -0.27218723   0.05093813
   0.37406301   0.6971879    1.0203128    1.3434377    1.6665626
   1.9896874    2.3128123    2.6359372    2.959062     3.282187
   3.6053119    3.9284372    4.2515626    4.5746875    4.8978124
   5.2209373    5.544062     5.867187     6.1903124    6.5134377
   6.8365626    7.1596875    7.4828124    7.8059373    8.129063
   8.452187     8.775312     9.098437     9.421562     9.744688
  10.067812    10.390938    10.714062    11.037188    11.360312
  11.683437    12.006562    12.329687    12.652813    12.975937
  13.299063    13.622188    13.9453125   14.268437    14.591562
  14.914688    15.237812    15.560938    15.884063    16.207188
  16.530312    16.853437    17.176563    17.499687    17.822811  ]",0.32312488555908203
gpt_neox.layers.0.attention.query_key_value.bias,143000,"[  1.   0.   1.   1.   0.   0.   2.   1.   2.   0.   0.   2.   0.   0.
   0.   0.   1.   2.   1.   0.   0.   1.   0.   2.   3.   2.   3.   4.
   2.   4.   6.   6.   4.   8.   8.  11.  13.  16.  20.  18.  32.  46.
  42. 130. 833.  72.  35.  37.  24.  29.  23.  12.  14.   8.   6.   2.
   5.   3.   5.   1.   3.   5.   5.   0.   4.   0.   2.   0.   0.   0.
   2.   0.   0.   3.   2.   0.   1.   1.   0.   0.   1.   0.   0.   0.
   1.   0.   0.   0.   0.   0.   0.   0.   1.   0.   0.   0.   0.   0.
   0.   1.]","[-14.174257   -13.850899   -13.527538   -13.20418    -12.88082
 -12.557461   -12.234102   -11.910742   -11.587383   -11.264023
 -10.940664   -10.617305   -10.293945    -9.970586    -9.647226
  -9.323868    -9.000507    -8.677149    -8.353789    -8.03043
  -7.7070704   -7.383711    -7.060352    -6.7369924   -6.413633
  -6.0902734   -5.766914    -5.443555    -5.120196    -4.7968364
  -4.473477    -4.1501174   -3.826758    -3.5033984   -3.180039
  -2.8566794   -2.5333204   -2.2099614   -1.8866019   -1.5632424
  -1.239883    -0.91652346  -0.59316397  -0.26980495   0.05355406
   0.37691355   0.70027304   1.0236325    1.346992     1.6703515
   1.993711     2.3170705    2.64043      2.9637895    3.287149
   3.6105084    3.9338675    4.2572265    4.580586     4.9039454
   5.227305     5.5506644    5.874024     6.197383     6.520742
   6.8441014    7.167461     7.4908204    7.81418      8.137539
   8.460899     8.784258     9.107617     9.430977     9.754335
  10.077696    10.401054    10.724415    11.047773    11.371133
  11.694492    12.017852    12.341211    12.66457     12.98793
  13.311289    13.634648    13.958008    14.281367    14.604727
  14.928085    15.251446    15.574804    15.898164    16.221523
  16.544884    16.868242    17.1916      17.514961    17.838322  ]",0.32335948944091797
gpt_neox.layers.0.attention.dense.weight,142000,"[1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e+00
 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 1.0000e+00 2.0000e+00 1.0000e+00 1.0000e+00 0.0000e+00
 2.0000e+00 3.0000e+00 4.0000e+00 4.0000e+00 3.0000e+00 6.0000e+00
 8.0000e+00 8.0000e+00 7.0000e+00 1.0000e+01 1.1000e+01 1.0000e+01
 1.0000e+01 1.8000e+01 1.5000e+01 2.0000e+01 3.5000e+01 5.3000e+01
 9.3000e+01 1.7800e+02 3.6300e+02 6.3400e+02 1.1150e+03 2.1190e+03
 3.5470e+03 5.6670e+03 8.9220e+03 1.3112e+04 1.8348e+04 2.4763e+04
 3.0477e+04 3.3158e+04 3.1409e+04 2.6643e+04 2.0281e+04 1.4575e+04
 1.0031e+04 6.6310e+03 4.1060e+03 2.5650e+03 1.4050e+03 7.7500e+02
 4.2900e+02 2.1300e+02 1.0700e+02 4.2000e+01 4.0000e+01 2.4000e+01
 1.8000e+01 2.2000e+01 1.2000e+01 7.0000e+00 1.4000e+01 8.0000e+00
 8.0000e+00 4.0000e+00 6.0000e+00 3.0000e+00 3.0000e+00 3.0000e+00
 4.0000e+00 5.0000e+00 4.0000e+00 0.0000e+00 3.0000e+00 4.0000e+00
 0.0000e+00 2.0000e+00 2.0000e+00 2.0000e+00 1.0000e+00 0.0000e+00
 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e+00]","[-0.2953357  -0.28932738 -0.28331912 -0.2773108  -0.2713025  -0.2652942
 -0.25928587 -0.2532776  -0.24726929 -0.24126099 -0.23525268 -0.22924438
 -0.22323608 -0.21722779 -0.21121947 -0.20521118 -0.19920288 -0.19319458
 -0.18718627 -0.18117797 -0.17516968 -0.16916138 -0.16315307 -0.15714477
 -0.15113647 -0.14512818 -0.13911986 -0.13311157 -0.12710327 -0.12109496
 -0.11508666 -0.10907836 -0.10307007 -0.09706177 -0.09105346 -0.08504516
 -0.07903686 -0.07302856 -0.06702025 -0.06101196 -0.05500366 -0.04899536
 -0.04298706 -0.03697875 -0.03097044 -0.02496214 -0.01895384 -0.01294555
 -0.00693725 -0.00092895  0.00507934  0.01108764  0.01709594  0.02310424
  0.02911253  0.03512083  0.04112914  0.04713745  0.05314575  0.05915405
  0.06516235  0.07117064  0.07717895  0.08318725  0.08919555  0.09520385
  0.10121216  0.10722046  0.11322875  0.11923705  0.12524536  0.13125366
  0.13726196  0.14327025  0.14927857  0.15528686  0.16129516  0.16730346
  0.17331177  0.17932007  0.18532836  0.19133666  0.19734497  0.20335327
  0.20936157  0.21536987  0.22137818  0.22738647  0.23339477  0.23940307
  0.24541138  0.25141966  0.257428    0.26343626  0.26944458  0.27545288
  0.28146118  0.2874695   0.29347777  0.2994861 ]",0.0060082972049713135
gpt_neox.layers.0.attention.dense.weight,143000,"[1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e+00
 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 2.0000e+00 2.0000e+00 1.0000e+00 0.0000e+00
 3.0000e+00 2.0000e+00 4.0000e+00 4.0000e+00 2.0000e+00 6.0000e+00
 1.1000e+01 6.0000e+00 9.0000e+00 7.0000e+00 1.2000e+01 1.0000e+01
 1.1000e+01 1.8000e+01 1.3000e+01 2.2000e+01 3.7000e+01 5.0000e+01
 9.9000e+01 1.7700e+02 3.7100e+02 6.4300e+02 1.1560e+03 2.1340e+03
 3.6690e+03 5.8080e+03 9.0210e+03 1.3443e+04 1.8638e+04 2.5330e+04
 3.0806e+04 3.3293e+04 3.1308e+04 2.6296e+04 1.9836e+04 1.4343e+04
 9.7120e+03 6.4210e+03 3.9380e+03 2.4560e+03 1.3670e+03 7.0000e+02
 4.0400e+02 1.9700e+02 1.0000e+02 4.7000e+01 4.3000e+01 1.8000e+01
 1.8000e+01 2.5000e+01 8.0000e+00 9.0000e+00 1.2000e+01 1.0000e+01
 6.0000e+00 4.0000e+00 5.0000e+00 3.0000e+00 3.0000e+00 3.0000e+00
 5.0000e+00 4.0000e+00 3.0000e+00 2.0000e+00 1.0000e+00 4.0000e+00
 2.0000e+00 1.0000e+00 3.0000e+00 1.0000e+00 1.0000e+00 0.0000e+00
 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e+00]","[-0.29484862 -0.2888428  -0.2828369  -0.27683103 -0.2708252  -0.26481932
 -0.2588135  -0.25280762 -0.24680176 -0.2407959  -0.23479004 -0.22878417
 -0.22277832 -0.21677245 -0.2107666  -0.20476075 -0.19875488 -0.19274902
 -0.18674316 -0.1807373  -0.17473143 -0.16872558 -0.16271973 -0.15671387
 -0.150708   -0.14470214 -0.13869628 -0.13269043 -0.12668458 -0.12067871
 -0.11467285 -0.10866699 -0.10266113 -0.09665527 -0.09064941 -0.08464355
 -0.07863769 -0.07263184 -0.06662598 -0.06062011 -0.05461425 -0.04860839
 -0.04260252 -0.03659667 -0.03059082 -0.02458496 -0.0185791  -0.01257323
 -0.00656737 -0.00056152  0.00544433  0.01145019  0.01745604  0.02346191
  0.02946778  0.03547363  0.04147948  0.04748534  0.0534912   0.05949707
  0.06550293  0.07150879  0.07751465  0.0835205   0.08952636  0.09553222
  0.10153808  0.10754395  0.1135498   0.11955566  0.12556152  0.13156739
  0.13757324  0.1435791   0.14958495  0.15559082  0.16159669  0.16760254
  0.17360839  0.17961425  0.18562011  0.19162597  0.19763184  0.20363769
  0.20964356  0.21564941  0.22165526  0.22766113  0.23366699  0.23967285
  0.24567871  0.25168455  0.25769043  0.2636963   0.26970214  0.27570802
  0.28171384  0.28771973  0.2937256   0.29973143]",0.0060058534145355225
gpt_neox.layers.0.attention.dense.bias,142000,"[  1.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   1.   0.   0.
   1.   0.   1.   1.   3.   0.   0.   1.   3.  28. 183. 234.  48.   2.
   0.   1.   1.   0.   0.   0.   0.   0.   0.   1.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   1.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   1.]","[-0.66812503 -0.64109373 -0.61406255 -0.58703125 -0.56       -0.53296876
 -0.50593746 -0.47890624 -0.451875   -0.42484376 -0.3978125  -0.37078124
 -0.34375    -0.31671876 -0.28968748 -0.26265624 -0.235625   -0.20859376
 -0.18156251 -0.15453127 -0.1275     -0.10046872 -0.07343748 -0.04640624
 -0.019375    0.00765625  0.03468749  0.06171876  0.08875003  0.11578128
  0.14281252  0.16984376  0.196875    0.22390625  0.2509375   0.27796873
  0.305       0.33203125  0.3590625   0.38609374  0.41312498  0.44015628
  0.46718752  0.49421877  0.52125     0.54828125  0.5753125   0.60234374
  0.62937504  0.6564063   0.68343747  0.7104687   0.7375      0.76453125
  0.7915625   0.81859374  0.845625    0.8726562   0.89968747  0.9267188
  0.95375     0.98078126  1.0078125   1.0348437   1.061875    1.0889063
  1.1159375   1.1429688   1.17        1.1970313   1.2240624   1.2510937
  1.278125    1.3051562   1.3321875   1.3592187   1.38625     1.4132812
  1.4403125   1.4673438   1.494375    1.5214063   1.5484375   1.5754688
  1.6025      1.6295313   1.6565626   1.6835938   1.7106249   1.7376562
  1.7646875   1.7917187   1.81875     1.8457813   1.8728125   1.8998437
  1.926875    1.9539063   1.9809375   2.0079687 ]",0.027031242847442627
gpt_neox.layers.0.attention.dense.bias,143000,"[  1.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   1.   0.   0.
   1.   0.   1.   1.   3.   0.   0.   1.   4.  30. 195. 224.  43.   2.
   0.   1.   1.   0.   0.   0.   0.   0.   0.   1.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   1.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   1.]","[-0.66571534 -0.6387476  -0.6117798  -0.58481205 -0.5578442  -0.53087646
 -0.5039087  -0.47694093 -0.44997317 -0.42300537 -0.3960376  -0.3690698
 -0.34210205 -0.3151343  -0.28816652 -0.26119873 -0.23423097 -0.20726319
 -0.18029541 -0.15332764 -0.12635988 -0.09939212 -0.07242432 -0.04545653
 -0.01848876  0.008479    0.03544676  0.06241453  0.08938232  0.11635011
  0.14331788  0.17028564  0.1972534   0.22422117  0.25118893  0.27815673
  0.30512452  0.3320923   0.35906005  0.3860278   0.41299558  0.43996334
  0.4669311   0.49389887  0.5208667   0.5478345   0.5748023   0.60177004
  0.6287378   0.6557056   0.68267334  0.7096411   0.73660886  0.7635766
  0.7905444   0.8175122   0.84448004  0.8714478   0.89841557  0.9253833
  0.9523511   0.97931886  1.0062866   1.0332544   1.0602221   1.08719
  1.1141578   1.1411256   1.1680933   1.1950611   1.2220289   1.2489966
  1.2759644   1.3029321   1.3298999   1.3568677   1.3838354   1.4108032
  1.437771    1.4647387   1.4917065   1.5186743   1.5456421   1.5726099
  1.5995777   1.6265454   1.6535132   1.680481    1.7074487   1.7344165
  1.7613842   1.788352    1.8153198   1.8422877   1.8692554   1.8962232
  1.923191    1.9501587   1.9771265   2.0040941 ]",0.026967763900756836
gpt_neox.layers.0.mlp.dense_h_to_4h.weight,142000,"[1.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 1.0000e+00 1.0000e+00
 1.0000e+00 1.0000e+00 3.0000e+00 4.0000e+00 5.0000e+00 5.0000e+00
 1.0000e+01 2.3000e+01 2.6000e+01 3.8000e+01 5.3000e+01 6.8000e+01
 1.0900e+02 1.2900e+02 2.1800e+02 2.9300e+02 3.7400e+02 4.8600e+02
 6.1100e+02 9.0100e+02 1.1160e+03 1.4600e+03 1.8600e+03 2.3780e+03
 3.0820e+03 3.7550e+03 4.8430e+03 5.7880e+03 6.9920e+03 8.3990e+03
 1.0110e+04 1.2049e+04 1.3885e+04 1.5827e+04 1.8287e+04 2.0678e+04
 2.3264e+04 2.6275e+04 2.8814e+04 3.1637e+04 3.3944e+04 3.6324e+04
 3.8845e+04 4.0875e+04 4.2122e+04 4.3143e+04 4.4071e+04 4.4102e+04
 4.3418e+04 4.2107e+04 4.0905e+04 3.8797e+04 3.6682e+04 3.4188e+04
 3.1660e+04 2.9057e+04 2.6329e+04 2.3443e+04 2.0787e+04 1.8518e+04
 1.6036e+04 1.4094e+04 1.1787e+04 1.0035e+04 8.4440e+03 7.0230e+03
 5.9570e+03 4.5970e+03 3.8060e+03 3.2050e+03 2.4310e+03 1.9380e+03
 1.5070e+03 1.1860e+03 8.6800e+02 6.4900e+02 5.0400e+02 3.6000e+02
 2.8000e+02 2.1600e+02 1.3800e+02 1.0400e+02 5.4000e+01 6.1000e+01
 3.6000e+01 2.0000e+01 1.9000e+01 1.7000e+01 6.0000e+00 6.0000e+00
 2.0000e+00 4.0000e+00 3.0000e+00 5.0000e+00]","[-0.16795655 -0.1647583  -0.16156006 -0.15836182 -0.15516357 -0.15196534
 -0.14876708 -0.14556885 -0.14237061 -0.13917236 -0.13597412 -0.13277587
 -0.12957764 -0.1263794  -0.12318115 -0.11998291 -0.11678466 -0.11358643
 -0.11038818 -0.10718994 -0.1039917  -0.10079345 -0.09759521 -0.09439696
 -0.09119873 -0.08800049 -0.08480224 -0.081604   -0.07840575 -0.07520752
 -0.07200928 -0.06881103 -0.06561279 -0.06241455 -0.05921631 -0.05601807
 -0.05281982 -0.04962158 -0.04642333 -0.04322509 -0.04002685 -0.03682861
 -0.03363037 -0.03043213 -0.02723388 -0.02403564 -0.0208374  -0.01763915
 -0.01444091 -0.01124267 -0.00804444 -0.0048462  -0.00164796  0.00155029
  0.00474853  0.00794677  0.01114502  0.01434326  0.0175415   0.02073974
  0.02393799  0.02713623  0.03033447  0.03353271  0.03673096  0.0399292
  0.04312744  0.04632568  0.04952392  0.05272217  0.05592041  0.05911865
  0.06231689  0.06551513  0.06871338  0.07191162  0.07510985  0.07830811
  0.08150634  0.08470459  0.08790283  0.09110107  0.09429932  0.09749755
  0.1006958   0.10389404  0.10709228  0.11029053  0.11348876  0.11668701
  0.11988525  0.1230835   0.12628174  0.12947997  0.13267823  0.13587646
  0.13907471  0.14227295  0.14547119  0.14866944]",0.0031982362270355225
gpt_neox.layers.0.mlp.dense_h_to_4h.weight,143000,"[2.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00
 1.0000e+00 1.0000e+00 4.0000e+00 4.0000e+00 3.0000e+00 6.0000e+00
 8.0000e+00 2.6000e+01 2.7000e+01 4.0000e+01 5.2000e+01 7.4000e+01
 1.0500e+02 1.5400e+02 2.0600e+02 3.1800e+02 3.6500e+02 4.9000e+02
 6.6100e+02 9.2300e+02 1.1680e+03 1.5410e+03 1.9370e+03 2.5190e+03
 3.1840e+03 4.0570e+03 5.0770e+03 5.8850e+03 7.4360e+03 8.8370e+03
 1.0677e+04 1.2599e+04 1.4328e+04 1.6501e+04 1.9259e+04 2.1549e+04
 2.4266e+04 2.7307e+04 3.0151e+04 3.2464e+04 3.5045e+04 3.7706e+04
 3.9878e+04 4.1646e+04 4.3200e+04 4.3760e+04 4.4682e+04 4.4033e+04
 4.3663e+04 4.1898e+04 4.0447e+04 3.8502e+04 3.5994e+04 3.3138e+04
 3.0708e+04 2.8131e+04 2.5235e+04 2.2298e+04 1.9974e+04 1.7606e+04
 1.4948e+04 1.2983e+04 1.0881e+04 9.3370e+03 7.8830e+03 6.3720e+03
 5.2390e+03 4.0870e+03 3.4870e+03 2.7080e+03 2.1450e+03 1.6720e+03
 1.3220e+03 9.6600e+02 7.5100e+02 5.7500e+02 3.8800e+02 3.2900e+02
 2.1500e+02 1.6000e+02 1.0200e+02 7.8000e+01 6.3000e+01 3.8000e+01
 2.6000e+01 1.5000e+01 1.8000e+01 1.0000e+01 8.0000e+00 2.0000e+00
 4.0000e+00 2.0000e+00 2.0000e+00 3.0000e+00]","[-0.16770324 -0.1644867  -0.16127014 -0.15805358 -0.15483704 -0.15162048
 -0.14840394 -0.14518738 -0.14197081 -0.13875428 -0.13553771 -0.13232118
 -0.12910461 -0.12588805 -0.12267151 -0.11945496 -0.1162384  -0.11302185
 -0.10980529 -0.10658874 -0.10337219 -0.10015564 -0.09693909 -0.09372254
 -0.09050598 -0.08728942 -0.08407287 -0.08085632 -0.07763977 -0.07442322
 -0.07120666 -0.06799011 -0.06477356 -0.06155701 -0.05834045 -0.0551239
 -0.05190735 -0.0486908  -0.04547424 -0.04225769 -0.03904114 -0.03582458
 -0.03260802 -0.02939148 -0.02617493 -0.02295838 -0.01974182 -0.01652526
 -0.01330871 -0.01009216 -0.00687561 -0.00365906 -0.00044251  0.00277404
  0.0059906   0.00920715  0.0124237   0.01564025  0.01885681  0.02207337
  0.02528992  0.02850647  0.03172302  0.03493957  0.03815613  0.04137268
  0.04458923  0.04780579  0.05102234  0.05423889  0.05745544  0.060672
  0.06388855  0.0671051   0.07032165  0.07353821  0.07675476  0.07997131
  0.08318786  0.08640441  0.08962097  0.09283752  0.09605408  0.09927063
  0.10248718  0.10570373  0.10892028  0.11213684  0.11535339  0.11856995
  0.1217865   0.12500304  0.1282196   0.13143617  0.1346527   0.13786927
  0.1410858   0.14430237  0.14751893  0.15073547]",0.0032165497541427612
